$begin 'SolutionData'
	Type='InputCurrent'
	$begin 'Data'
		Datum(Dependent=0, Independent=2268.342511)
		Datum(Dependent=15, Independent=2151.811716)
		Datum(Dependent=30, Independent=2187.746207)
		Datum(Dependent=45, Independent=2177.795095)
		Datum(Dependent=60, Independent=2949.69462)
		Datum(Dependent=75, Independent=1131.486574)
		Datum(Dependent=90, Independent=2085.196742)
		Datum(Dependent=105, Independent=4073.418023)
		Datum(Dependent=120, Independent=2115.556217)
		Datum(Dependent=135, Independent=7243.573632)
		Datum(Dependent=150, Independent=4904.164144)
		Datum(Dependent=165, Independent=2153.656169)
		Datum(Dependent=180, Independent=4513.438252)
		Datum(Dependent=195, Independent=1053.891978)
		Datum(Dependent=210, Independent=3937.378723)
		Datum(Dependent=225, Independent=3497.597734)
		Datum(Dependent=240, Independent=7208.744692)
		Datum(Dependent=255, Independent=1810.397127)
		Datum(Dependent=270, Independent=5951.047667)
		Datum(Dependent=285, Independent=2537.664605)
		Datum(Dependent=300, Independent=5809.450662)
		Datum(Dependent=315, Independent=2269.027026)
		Datum(Dependent=330, Independent=837.143091)
		Datum(Dependent=337.5, Independent=792.342685)
		Datum(Dependent=345, Independent=680.6676)
		Datum(Dependent=352.5, Independent=3696.333743)
		Datum(Dependent=360, Independent=6366.543441)
		Datum(Dependent=367.5, Independent=2559.388954)
		Datum(Dependent=375, Independent=4247.129537)
		Datum(Dependent=382.5, Independent=4031.677386)
		Datum(Dependent=390, Independent=1132.803325)
		Datum(Dependent=397.5, Independent=741.566295)
		Datum(Dependent=405, Independent=3693.028212)
		Datum(Dependent=412.5, Independent=1175.514043)
		Datum(Dependent=420, Independent=5937.294068)
		Datum(Dependent=427.5, Independent=3649.358713)
		Datum(Dependent=435, Independent=771.244344)
		Datum(Dependent=442.5, Independent=4183.902866)
		Datum(Dependent=450, Independent=1809.392978)
		Datum(Dependent=457.5, Independent=4320.870466)
		Datum(Dependent=465, Independent=4432.143679)
		Datum(Dependent=472.5, Independent=2837.339688)
		Datum(Dependent=480, Independent=4439.123343)
		Datum(Dependent=487.5, Independent=5366.860441)
		Datum(Dependent=495, Independent=3626.319262)
		Datum(Dependent=502.5, Independent=1026.071364)
		Datum(Dependent=510, Independent=1087.483549)
		Datum(Dependent=517.5, Independent=2309.704703)
		Datum(Dependent=525, Independent=1000.320328)
		Datum(Dependent=532.5, Independent=2582.097399)
		Datum(Dependent=540, Independent=1786.610444)
		Datum(Dependent=547.5, Independent=3059.97511)
		Datum(Dependent=555, Independent=4066.271475)
		Datum(Dependent=562.5, Independent=1937.867308)
		Datum(Dependent=570, Independent=2572.092761)
		Datum(Dependent=577.5, Independent=3304.729132)
		Datum(Dependent=585, Independent=1226.951822)
		Datum(Dependent=592.5, Independent=4312.837404)
		Datum(Dependent=600, Independent=2402.225167)
		Datum(Dependent=607.5, Independent=2288.236689)
		Datum(Dependent=615, Independent=4282.11274)
		Datum(Dependent=622.5, Independent=1486.808781)
		Datum(Dependent=630, Independent=2444.575866)
		Datum(Dependent=637.5, Independent=3938.194274)
		Datum(Dependent=645, Independent=1984.252943)
		Datum(Dependent=652.5, Independent=2709.652036)
		Datum(Dependent=660, Independent=2371.760406)
		Datum(Dependent=667.5, Independent=2400.529996)
		Datum(Dependent=675, Independent=2515.842687)
		Datum(Dependent=682.5, Independent=2829.151773)
		Datum(Dependent=690, Independent=2710.704869)
		Datum(Dependent=693.75, Independent=2619.97015)
		Datum(Dependent=697.5, Independent=2496.576464)
		Datum(Dependent=701.25, Independent=2321.212827)
		Datum(Dependent=705, Independent=2078.561871)
		Datum(Dependent=708.75, Independent=1815.183957)
		Datum(Dependent=712.5, Independent=1597.508932)
		Datum(Dependent=716.25, Independent=1425.181295)
		Datum(Dependent=720, Independent=1277.642809)
		Datum(Dependent=723.75, Independent=1141.374247)
		Datum(Dependent=727.5, Independent=1009.136436)
		Datum(Dependent=729, Independent=955.997343)
		Datum(Dependent=730.5, Independent=902.203796)
		Datum(Dependent=732, Independent=847.429806)
		Datum(Dependent=733.5, Independent=791.341959)
		Datum(Dependent=735, Independent=733.633919)
		Datum(Dependent=736.5, Independent=673.9574740000001)
		Datum(Dependent=738, Independent=611.9763390000001)
		Datum(Dependent=739.5, Independent=547.355655)
		Datum(Dependent=741, Independent=478.479712)
		Datum(Dependent=742.5, Independent=406.546556)
		Datum(Dependent=743.25, Independent=369.285887)
		Datum(Dependent=744, Independent=331.225527)
		Datum(Dependent=744.75, Independent=292.889763)
		Datum(Dependent=745.5, Independent=254.022416)
		Datum(Dependent=746.25, Independent=214.14061)
		Datum(Dependent=747, Independent=173.773221)
		Datum(Dependent=747.75, Independent=133.186535)
		Datum(Dependent=748.5, Independent=92.56133800000001)
		Datum(Dependent=749.25, Independent=53.064307)
		Datum(Dependent=750, Independent=30.603553)
	$end 'Data'
$end 'SolutionData'
